0	IRIS_313-22163-1	0
0	IRIS_313-36270-1	0
0	IRIS_313-47938-1	0
0	IRIS_313-42274-1	0
0	IRIS_313-78257-1	0
0	IRIS_313-12603-1	0
0	IRIS_313-67720-1	0
0	IRIS_313-41377-1	1
0	IRIS_313-64490-1	0
0	IRIS_313-1563-1	0
0	IRIS_313-78245-1	0
0	IRIS_313-78266-1	0
0	IRIS_313-15777-1	0
0	IRIS_313-17111-1	0
0	IRIS_313-34259-1	0
0	IRIS_313-29009-1	0
0	IRIS_313-31727-1	0
0	IRIS_313-14281-1	0
0	IRIS_313-26744-1	0
0	IRIS_313-651-1	0
0	IRIS_313-874-1	0
0	IRIS_313-881-1	0
0	IRIS_313-882-1	0
0	IRIS_313-24397-1	0
0	IRIS_313-46695-1	0
0	IRIS_313-48168-1	0
0	IRIS_313-26629-1	0
0	IRIS_313-32796-1	0
0	IRIS_313-34709-1	0
0	IRIS_313-60764-1	0
0	IRIS_313-60035-1	0
0	IRIS_313-49647-1	0
0	IRIS_313-29820-1	0
0	IRIS_313-12190-1	0
0	IRIS_313-4606-1	0
0	IRIS_313-35310-1	0
0	IRIS_313-71279-1	0
0	IRIS_313-14285-1	0
0	IRIS_313-77258-1	1
0	IRIS_313-36526-1	0
0	IRIS_313-48552-1	0
0	IRIS_313-70441-1	0
0	IRIS_313-31381-1	0
0	IRIS_313-74763-1	0
0	IRIS_313-45733-1	0
0	IRIS_313-31812-1	0
0	IRIS_313-26772-1	0
0	IRIS_313-78251-1	0
0	IRIS_313-33549-1	0
0	IRIS_313-24394-1	0
0	IRIS_313-46693-1	0
0	IRIS_313-831-1	0
0	IRIS_313-12631-1	0
0	IRIS_313-56138-1	0
0	IRIS_313-20154-1	0
0	IRIS_313-1306-1	0
0	IRIS_313-77299-1	1
0	IRIS_313-41216-1	0
0	IRIS_313-45197-1	0
0	IRIS_313-29740-1	0
0	IRIS_313-4602-1	0
0	IRIS_313-52807-1	0
0	IRIS_313-25877-1	1
0	IRIS_313-53715-1	0
0	IRIS_313-64572-1	0
0	IRIS_313-42256-1	0
0	IRIS_313-45701-1	0
0	IRIS_313-61322-1	0
0	IRIS_313-15924-1	0
0	IRIS_313-1309-1	0
0	IRIS_313-157-1	0
0	IRIS_313-67958-1	0
0	IRIS_313-67485-1	7
0	IRIS_313-5285-1	5
0	IRIS_313-67856-1	1
0	IRIS_313-50690-1	0
0	IRIS_313-44-1	0
0	IRIS_313-74757-1	0
0	IRIS_313-10976-1	0
0	IRIS_313-77529-1	0
0	IRIS_313-40972-1	0
0	IRIS_313-39735-1	0
0	IRIS_313-36571-1	0
0	IRIS_313-63796-1	0
0	IRIS_313-62154-1	0
0	IRIS_313-58415-1	0
0	IRIS_313-14615-1	0
0	IRIS_313-41934-1	0
0	IRIS_313-77216-1	0
0	IRIS_313-47946-1	0
